property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,year_built,list_price,sold_price,latitude,longitude,stories,days_on_mls,neighborhoods
8818482037,"100 E Bellevue Pl Apt 5F, Chicago, IL, 60611",60611,CONDOS,2.0,2.0,,1400.0,1971.0,600000.0,585000.0,41.90189,-87.625653,,55.0,"Downtown Chicago, Near North Side, Gold Coast"
8216192504,"4124 N Pontiac Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3.0,2.0,,1766.0,1948.0,365000.0,345000.0,41.954683,-87.835812,2.0,49.0,"Irving Woods, Dunning, Northwest Side"
9705735225,"211 N Harbor Dr Apt 1304, Chicago, IL, 60601",60601,CONDOS,2.0,2.0,,1251.0,2022.0,990000.0,995000.0,41.886326,-87.614693,,21.0,"Near East Side, Downtown Chicago, The Loop"
8018556780,"11656 S Avenue N, Chicago, IL, 60617",60617,SINGLE_FAMILY,4.0,2.0,,1788.0,1997.0,429000.0,420000.0,41.682921,-87.53921,,34.0,"Far Southeast Side, Hegewisch"
8509659172,"155 N Harbor Dr Apt 1111, Chicago, IL, 60601",60601,CONDOS,2.0,2.0,,1369.0,1974.0,480000.0,460000.0,41.8857,-87.6157,,265.0,"Downtown Chicago, The Loop, Near East Side"
8981851343,"6850 S Oglesby Ave Unit 3FL, Chicago, IL, 60649",60649,CONDOS,4.0,2.0,,2000.0,1920.0,175000.0,175000.0,41.770134,-87.5687,,46.0,"South Shore, South Side"
8254336382,"5642 W Dakin St, Chicago, IL, 60634",60634,SINGLE_FAMILY,2.0,2.0,1.0,1080.0,1963.0,459900.0,447500.0,41.952473,-87.768692,,73.0,"Portage Park, Northwest Side"
7562160661,"211 E Ohio St Apt 2905, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,600.0,1984.0,206000.0,206000.0,41.892218,-87.621566,,55.0,"Downtown Chicago, Streeterville, Near North Side"
7318522867,"1910 S State St Apt 227, Chicago, IL, 60616",60616,CONDOS,1.0,1.0,,750.0,2006.0,250000.0,251250.0,41.855796,-87.627828,,36.0,"Downtown Chicago, Near South Side"
7348993020,"8425 S Colfax Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,1.0,,1286.0,1924.0,120000.0,115000.0,41.741908,-87.560868,1.0,57.0,"Far Southeast Side, South Chicago"
7609670549,"655 W Irving Park Rd Apt 4417, Chicago, IL, 60613",60613,CONDOS,1.0,1.0,,850.0,1973.0,214900.0,218750.0,41.953863,-87.646928,,43.0,"Lake View, Lake View East, North Side"
7660857875,"1511 N Lockwood Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,4.0,2.0,,1400.0,1918.0,189900.0,190000.0,41.908085,-87.758045,2.0,20.0,"Austin, West Side, North Austin"
8995377167,"7328 S May St, Chicago, IL, 60621",60621,SINGLE_FAMILY,4.0,1.0,1.0,1081.0,1924.0,135000.0,132000.0,41.760553,-87.653139,2.0,133.0,"Englewood, Southwest Side"
7702332879,"1345 S Wabash Ave Unit 807, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,762.0,2015.0,259000.0,264000.0,41.864979,-87.625584,,38.0,"Near South Side, Downtown Chicago"
7698130818,"5013 W Bloomingdale Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,2.0,1.0,,1090.0,1965.0,174000.0,200000.0,41.912946,-87.751721,1.0,37.0,"Austin, West Side, North Austin"
7371631576,"1841 S Calumet Ave Apt 1808, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1100.0,2006.0,365000.0,362500.0,41.857067,-87.618856,,79.0,"Prairie District, Downtown Chicago, Near South Side"
7703802059,"6051 S Archer Ave Unit 3A, Chicago, IL, 60638",60638,CONDOS,2.0,1.0,,1008.0,1904.0,174900.0,175100.0,41.794265,-87.768517,,50.0,"Garfield Ridge, Southwest Side"
7454292052,"8532 S Prairie Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3.0,2.0,,1800.0,1960.0,314000.0,314000.0,41.739116,-87.618308,2.0,153.0,"Far Southeast Side, Chatham"
8842816178,"6612 N Mozart St, Chicago, IL, 60645",60645,SINGLE_FAMILY,3.0,2.0,,900.0,1933.0,325000.0,330000.0,42.001635,-87.701324,2.0,65.0,"West Rogers Park, West Ridge, Far North Side"
8235653640,"922 N Hermitage Ave Apt 1, Chicago, IL, 60622",60622,CONDOS,3.0,2.0,1.0,2600.0,2009.0,899000.0,895000.0,41.899087,-87.671232,,65.0,"West Side, East Ukrainian Village, West Town"
7228656337,"6833 N Kedzie Ave Apt 716, Chicago, IL, 60645",60645,CONDOS,3.0,2.0,,2000.0,1968.0,275000.0,260000.0,42.005674,-87.708023,,91.0,"West Rogers Park, West Ridge, Far North Side"
9666043692,"1840 W Grace St Unit 2W, Chicago, IL, 60613",60613,CONDOS,3.0,2.0,,1600.0,2023.0,850000.0,837000.0,,,,75.0,
7317508862,"2744 W Haddon Ave Apt 2, Chicago, IL, 60622",60622,CONDOS,2.0,2.0,,1000.0,,339950.0,340000.0,41.902253,-87.696219,,43.0,"West Side, West Town, East Humboldt Park"
8186301336,"1012 S Loomis St Apt F, Chicago, IL, 60607",60607,TOWNHOMES,2.0,2.0,1.0,2159.0,1999.0,625000.0,615000.0,41.868867,-87.66235,,112.0,"Little Italy, West Side, Near West Side"
8620057341,"1819 W Thome Ave Apt N206, Chicago, IL, 60660",60660,CONDOS,2.0,1.0,1.0,1200.0,1967.0,255000.0,255000.0,41.995096,-87.676061,,0.0,"West Ridge, Far North Side"
8389860020,"1050 W Columbia Ave Apt 3F, Chicago, IL, 60626",60626,CONDOS,1.0,1.0,,600.0,1964.0,199900.0,195000.0,42.004935,-87.657907,,86.0,"Far North Side, Rogers Park"
7332719878,"4250 N Marine Dr Apt 1622, Chicago, IL, 60613",60613,CONDOS,4.0,3.0,,2750.0,1964.0,495000.0,477500.0,41.960139,-87.647692,,106.0,"Far North Side, Uptown, Buena Park"
8455794813,"3232 N Halsted St Apt D1001, Chicago, IL, 60657",60657,CONDOS,2.0,2.0,,1500.0,2000.0,650000.0,711000.0,41.941013,-87.649898,,30.0,"Lake View East, North Side, Lake View"
7906139679,"7521 S Parnell Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3.0,1.0,1.0,1552.0,1898.0,109900.0,105000.0,41.757325,-87.638056,2.0,148.0,"Greater Grand Crossing, South Side"
7616070969,"195 N Harbor Dr Apt 709, Chicago, IL, 60601",60601,CONDOS,2.0,2.0,,1139.0,1991.0,429000.0,410000.0,41.885505,-87.614694,,64.0,"Downtown Chicago, The Loop, Near East Side"
7902827198,"2112 W 72nd Pl, Chicago, IL, 60636",60636,SINGLE_FAMILY,2.0,1.0,,1040.0,1921.0,81100.0,80000.0,41.762305,-87.676524,1.0,33.0,"Southwest Side, West Englewood"
8895081739,"10826 S Buffalo Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,2.0,2.0,,964.0,,120000.0,120000.0,41.698324,-87.544133,2.0,141.0,"Far Southeast Side, East Side"
8334593556,"1255 S State St Unit 1010, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,880.0,2007.0,270000.0,275000.0,41.866151,-87.62695,,44.0,"Downtown Chicago, Near South Side"
8375062812,"2626 N Lakeview Ave Apt 3304, Chicago, IL, 60614",60614,CONDOS,1.0,1.0,,763.0,1968.0,299000.0,265000.0,41.93034,-87.639902,,51.0,"Lincoln Park, Park West, North Side"
7799522001,"5444 N Octavia Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,2.0,1.0,,984.0,1961.0,324900.0,345000.0,41.979647,-87.810207,2.0,23.0,"Norwood Park, Far North Side, Oriole Park"
9184176635,"1521 W 17th St Unit 1, Chicago, IL, 60608",60608,CONDOS,4.0,3.0,1.0,2200.0,2025.0,639000.0,625000.0,41.858543,-87.664673,,37.0,"West Side, Lower West Side, Pilsen Historic District"
7366795440,"1701 W George St Unit 62, Chicago, IL, 60657",60657,CONDOS,2.0,2.0,,1677.0,2004.0,600000.0,630000.0,41.934145,-87.671648,,0.0,"North Side, Lake View"
9312177990,"336 E Pershing Rd, Chicago, IL, 60653",60653,SINGLE_FAMILY,4.0,3.0,1.0,2940.0,2024.0,739900.0,705000.0,41.824055,-87.617592,3.0,23.0,"Douglas, South Side"
8478411939,"3716 W 54th St, Chicago, IL, 60632",60632,SINGLE_FAMILY,6.0,2.0,,1380.0,1954.0,280000.0,260000.0,41.795411,-87.716592,1.0,169.0,"Southwest Side, West Elsdon"
8973793187,"7825 S Pulaski Rd, Chicago, IL, 60652",60652,SINGLE_FAMILY,3.0,1.0,,1152.0,1953.0,240000.0,225000.0,41.750544,-87.721422,1.0,111.0,"Ashburn, Far Southwest Side"
7099432050,"2662 W Washington Blvd, Chicago, IL, 60612",60612,SINGLE_FAMILY,3.0,3.0,1.0,2076.0,1882.0,460000.0,485000.0,41.883167,-87.693466,2.0,36.0,"East Garfield Park, West Side"
7924835779,"550 W Wellington Ave Apt 3E, Chicago, IL, 60657",60657,CONDOS,3.0,2.0,,2000.0,2005.0,875000.0,895000.0,41.936835,-87.643895,,24.0,"Lake View East, North Side, Lake View"
7408543996,"5200 S Newcastle Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,4.0,2.0,,1382.0,1949.0,409900.0,400000.0,41.797558,-87.793313,2.0,72.0,"Garfield Ridge, Southwest Side"
8488524886,"4604 N Dover St Unit 3N, Chicago, IL, 60640",60640,CONDOS,2.0,1.0,,990.0,1896.0,295000.0,293500.0,41.965496,-87.665775,,27.0,"Uptown, Far North Side, Sheridan Park"
8603923633,"11419 S Millard Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3.0,2.0,,1138.0,1956.0,394900.0,380000.0,41.685366,-87.711188,1.0,52.0,"Far Southwest Side, Mount Greenwood, Mount Greenwood Heights"
8202914273,"8128 S Dobson Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3.0,2.0,,1400.0,1955.0,259900.0,270000.0,41.746737,-87.599341,2.0,44.0,"Far Southeast Side, Chatham, East Chatham"
7702798139,"3041 N California Ave Unit 1, Chicago, IL, 60618",60618,CONDOS,3.0,2.0,1.0,2300.0,2003.0,550000.0,525000.0,41.936937,-87.69755,,43.0,"North Side, Avondale"
8082941845,"12132 S Wentworth Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,1600.0,1946.0,199900.0,195000.0,41.673279,-87.627674,,103.0,"West Pullman, Far Southeast Side"
7524617257,"2905 W 102nd Pl, Chicago, IL, 60655",60655,SINGLE_FAMILY,3.0,1.0,,1038.0,1955.0,224950.0,230000.0,41.706934,-87.694278,1.0,39.0,"Far Southwest Side, Beverly, West Beverly"
7927447787,"2144 N Lincoln Park W Unit 16AD, Chicago, IL, 60614",60614,CONDOS,2.0,2.0,,1600.0,1972.0,549000.0,535000.0,41.921471,-87.636903,,44.0,"North Side, Lincoln Park"
7161025867,"2339 W Rice St Unit C, Chicago, IL, 60622",60622,CONDOS,2.0,2.0,,1500.0,2001.0,510000.0,493000.0,41.896414,-87.686023,,57.0,"West Side, Ukrainian Village, West Town"
8393421103,"5408 N Natchez St, Chicago, IL, 60656",60656,SINGLE_FAMILY,4.0,2.0,1.0,2616.0,,649500.0,660000.0,41.97961,-87.789357,1.0,27.0,"Norwood Park, Union Ridge, Far North Side"
7347429285,"5310 N Chester Ave Apt 124, Chicago, IL, 60656",60656,CONDOS,1.0,1.0,,744.0,1975.0,135000.0,151000.0,41.976464,-87.838483,,51.0,"O'Hare, Far North Side"
7476191128,"11137 S Avenue L, Chicago, IL, 60617",60617,SINGLE_FAMILY,3.0,2.0,,1104.0,1965.0,315000.0,300000.0,41.692564,-87.536143,1.0,65.0,"Far Southeast Side, East Side"
7188126431,"6966 N Wolcott Ave Unit 1N, Chicago, IL, 60626",60626,CONDOS,2.0,1.0,,900.0,1925.0,175900.0,176900.0,42.008565,-87.67826,,63.0,"Loyola, Far North Side, Rogers Park"
9717844440,"234 W Polk St Unit 4111, Chicago, IL, 60607",60607,CONDOS,1.0,1.0,,625.0,2023.0,435000.0,467500.0,41.87241,-87.634766,,52.0,"Downtown Chicago, The Loop"
7830071147,"2025 W Hutchinson St, Chicago, IL, 60618",60618,SINGLE_FAMILY,4.0,4.0,1.0,5000.0,2007.0,1875000.0,1915000.0,41.958449,-87.679911,2.0,45.0,"North Center, North Side"
7337596213,"4957 N Seeley Ave Unit 1N, Chicago, IL, 60625",60625,CONDOS,1.0,1.0,,900.0,,214000.0,220000.0,41.972226,-87.680172,,39.0,"Lincoln Square, Far North Side, Ravenswood"
8435460235,"3134 N Normandy Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,4.0,3.0,,1659.0,1951.0,499999.0,500000.0,41.937459,-87.793582,2.0,58.0,"Montclare, Northwest Side"
7363140046,"345 W Fullerton Pkwy Apt 1303, Chicago, IL, 60614",60614,CONDOS,2.0,2.0,,1100.0,1972.0,530000.0,519500.0,41.925284,-87.638551,,45.0,"Lincoln Park, North Side"
8796226381,"579 W Hawthorne Pl, Chicago, IL, 60657",60657,SINGLE_FAMILY,5.0,3.0,1.0,4982.0,1923.0,2849000.0,2721500.0,41.94404,-87.644309,2.0,77.0,"Lake View East, North Side, Lake View"
7071446430,"2523 W Augusta Blvd, Chicago, IL, 60622",60622,SINGLE_FAMILY,4.0,1.0,,1260.0,1898.0,425000.0,395000.0,41.899081,-87.690385,2.0,18.0,"West Side, West Town, East Humboldt Park"
7855082373,"7158 N McAlpin Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4.0,1.0,1.0,1872.0,1961.0,525000.0,500000.0,42.011003,-87.777043,2.0,52.0,"Forest Glen, Far North Side, Wildwood"
8354828748,"331 E 17th St, Chicago, IL, 60616",60616,TOWNHOMES,3.0,2.0,1.0,2445.0,2007.0,749000.0,721000.0,41.858775,-87.619692,,0.0,"Downtown Chicago, Near South Side, Prairie District"
9692460741,"5555 N Sheridan Rd Apt 308, Chicago, IL, 60640",60640,SINGLE_FAMILY,2.0,1.0,1.0,1200.0,1929.0,235000.0,220000.0,41.983337,-87.654587,,113.0,"Edgewater, Far North Side, Bryn Mawr Historic District"
7966963995,"10842 S Sacramento Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3.0,2.0,,1128.0,1963.0,374900.0,365000.0,41.695845,-87.6966,,83.0,"Far Southwest Side, Mount Greenwood"
7566711141,"5971 N Northwest Hwy Apt 3A, Chicago, IL, 60631",60631,CONDOS,2.0,2.0,,1200.0,1984.0,249900.0,249900.0,41.989775,-87.793789,,19.0,"Norwood Park, Norwood Park East, Far North Side"
7247140398,"1629 S Prairie Ave Unit 2002, Chicago, IL, 60616",60616,CONDOS,2.0,2.0,,1215.0,2009.0,499000.0,515000.0,41.85947,-87.620395,,84.0,"Downtown Chicago, Near South Side, Central Station"
8659992429,"11641 S Laflin St, Chicago, IL, 60643",60643,SINGLE_FAMILY,4.0,2.0,,1400.0,1962.0,169900.0,180000.0,41.681845,-87.658737,2.0,42.0,"West Pullman, Far Southeast Side"
7385567692,"2335 W Belle Plaine Ave Apt 213, Chicago, IL, 60618",60618,CONDOS,1.0,1.0,,995.0,2006.0,219900.0,229000.0,41.955747,-87.686957,,613.0,"North Side, North Center"
8948620487,"6325 N Le Mai Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3.0,1.0,1.0,2159.0,1944.0,585000.0,600000.0,41.995975,-87.757174,2.0,36.0,"Forest Glen, Edgebrook, Far North Side"
8736870326,"2910 N Linder Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3.0,3.0,,2971.0,1927.0,320000.0,350000.0,41.933533,-87.76422,2.0,31.0,"Belmont Cragin, Northwest Side, Cragin"
9320257639,"234 W Polk St Unit 2810, Chicago, IL, 60607",60607,CONDOS,2.0,2.0,,1085.0,2023.0,625000.0,640000.0,41.87241,-87.634766,,156.0,"Downtown Chicago, The Loop"
7954894904,"9542 S Prairie Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,1027.0,1960.0,225000.0,220000.0,41.720492,-87.618086,1.0,66.0,"Far Southeast Side, Roseland, Rosemoor"
8416165922,"3407 S Calumet Ave, Chicago, IL, 60616",60616,SINGLE_FAMILY,3.0,3.0,1.0,3000.0,2015.0,720000.0,685000.0,41.832635,-87.617795,2.0,333.0,"Douglas, South Side, The Gap"
8896287731,"5116 N New England Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3.0,2.0,,1268.0,1943.0,424900.0,420000.0,41.974299,-87.799148,2.0,57.0,"Norwood Park, Far North Side, Big Oaks"
7332112710,"4258 N Greenview Ave Apt 3B, Chicago, IL, 60613",60613,CONDOS,1.0,1.0,,700.0,1966.0,180000.0,180000.0,41.959573,-87.66809,,22.0,"North Side, Lake View, Graceland West"
7283763802,"1645 S Keeler Ave, Chicago, IL, 60623",60623,SINGLE_FAMILY,2.0,1.0,,1320.0,1900.0,134900.0,131000.0,41.857474,-87.729454,1.0,41.0,"North Lawndale, West Side"
8612619405,"5844 N Hermitage Ave Apt N, Chicago, IL, 60660",60660,TOWNHOMES,3.0,1.0,1.0,2100.0,2000.0,635000.0,645000.0,41.987946,-87.673477,,51.0,"Edgewater, Far North Side"
7022765033,"20 E 117th Pl, Chicago, IL, 60628",60628,SINGLE_FAMILY,4.0,1.0,1.0,1579.0,1906.0,59000.0,57000.0,41.681014,-87.621827,2.0,196.0,"West Pullman, Far Southeast Side"
8169865160,"2040 W Shakespeare Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,2.0,2.0,,2350.0,1889.0,749000.0,717500.0,41.92096,-87.67935,2.0,98.0,"Logan Square, Bucktown, North Side"
8134614024,"12726 S Green St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3.0,1.0,,1050.0,1953.0,154900.0,145000.0,41.662307,-87.642964,1.0,57.0,"West Pullman, New Roseland, Far Southeast Side"
8954839344,"7945 S Avalon Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,2.0,2.0,,1150.0,,279500.0,282000.0,41.750081,-87.593886,2.0,37.0,"Far Southeast Side, Avalon Park"
8719052834,"6434 N Leoti Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,2.0,2.0,,2804.0,1948.0,499900.0,520000.0,41.998351,-87.764939,1.0,42.0,"Forest Glen, Edgebrook, Far North Side"
7687999556,"6527 N Onarga Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,5.0,3.0,,2700.0,1926.0,695000.0,685000.0,41.999343,-87.807414,2.0,32.0,"Edison Park, Far North Side"
8737784120,"1247 N Rockwell St Apt 3, Chicago, IL, 60622",60622,CONDOS,3.0,2.0,,1200.0,2001.0,425000.0,425000.0,41.904402,-87.691636,,28.0,"West Side, West Town, East Humboldt Park"
8756751263,"3109 W 53rd Pl, Chicago, IL, 60632",60632,SINGLE_FAMILY,3.0,2.0,,1050.0,1925.0,220000.0,235000.0,41.796027,-87.701602,2.0,76.0,"Gage Park, Southwest Side"
8927345637,"1255 S State St Unit 907, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,850.0,2007.0,259000.0,250000.0,41.866151,-87.62695,,0.0,"Downtown Chicago, Near South Side"
7124401334,"5446 S Oak Park Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,2.0,2.0,,876.0,1948.0,369900.0,385000.0,41.792699,-87.791941,,77.0,"Garfield Ridge, Southwest Side"
7389632493,"70 W Huron St Apt 1208, Chicago, IL, 60654",60654,CONDOS,2.0,2.0,,1250.0,1985.0,425000.0,412500.0,41.895239,-87.630861,,329.0,"Downtown Chicago, River North, Near North Side"
7669195266,"1355 W Washington Blvd Apt 4A, Chicago, IL, 60607",60607,CONDOS,1.0,1.0,1.0,1050.0,2002.0,390000.0,385000.0,41.882565,-87.661766,,48.0,"West Side, Near West Side, West Loop"
8980503503,"9817 S Ellis Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,2.0,2.0,,1800.0,,265000.0,262000.0,41.716126,-87.599084,1.0,41.0,"Pullman, Far Southeast Side, Cottage Grove Heights"
8538405581,"1431 N Mohawk St, Chicago, IL, 60610",60610,SINGLE_FAMILY,5.0,5.0,1.0,5200.0,2007.0,2350000.0,2200000.0,41.908534,-87.641797,3.0,88.0,"Downtown Chicago, Near North Side, Old Town"
7449714608,"2049 W Belmont Ave Apt 4, Chicago, IL, 60618",60618,CONDOS,3.0,2.0,,1800.0,2004.0,650000.0,650000.0,41.939305,-87.680308,,42.0,"North Center, North Side, Hamlin Park"
7547403899,"900 N Lake Shore Dr Apt 911, Chicago, IL, 60611",60611,CONDOS,0.0,1.0,,645.0,1955.0,209000.0,226000.0,41.899666,-87.619619,,28.0,"Streeterville, Downtown Chicago, Near North Side"
7820692878,"2251 W Saint Paul Ave Apt 2GG, Chicago, IL, 60647",60647,CONDOS,1.0,1.0,,765.0,1998.0,350000.0,355000.0,41.913263,-87.684419,,35.0,"West Side, Wicker Park, West Town"
8057205141,"5512 W Potomac Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,4.0,1.0,1.0,1400.0,1918.0,349900.0,350000.0,41.904226,-87.764522,2.0,37.0,"Austin, West Side, North Austin"
8137070427,"10940 S Trumbull Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,5.0,2.0,,2135.0,1941.0,449000.0,449000.0,41.693923,-87.707406,2.0,36.0,"Far Southwest Side, Mount Greenwood"
7842535946,"4210 W 5th Ave, Chicago, IL, 60624",60624,SINGLE_FAMILY,3.0,4.0,1.0,3000.0,2024.0,639999.0,605000.0,41.871733,-87.730831,3.0,67.0,"West Side, West Garfield Park"
8453001641,"100 E Walton St Apt 28G, Chicago, IL, 60611",60611,CONDOS,1.0,1.0,,690.0,1971.0,185000.0,185000.0,41.900147,-87.625409,,71.0,"Downtown Chicago, Near North Side, Magnificent Mile"
8557010367,"2226 N Lavergne Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,3.0,2.0,1.0,1600.0,,335000.0,355000.0,41.921336,-87.751499,2.0,40.0,"Cragin, Belmont Cragin, Northwest Side"
8270656571,"2552 W Rosemont Ave Apt 2, Chicago, IL, 60659",60659,CONDOS,2.0,1.0,,1000.0,1924.0,149900.0,155000.0,41.996009,-87.694359,,13.0,"West Rogers Park, West Ridge, Far North Side"
8683613443,"1927 W Erie St, Chicago, IL, 60622",60622,SINGLE_FAMILY,6.0,3.0,1.0,3615.0,2016.0,1669000.0,1639000.0,41.892933,-87.675654,3.0,85.0,"West Side, East Ukrainian Village, West Town"
7284056152,"2825 W 84th Pl, Chicago, IL, 60652",60652,SINGLE_FAMILY,4.0,2.0,,1400.0,1952.0,220000.0,230000.0,41.739987,-87.693422,2.0,77.0,"Ashburn, Far Southwest Side"
7352302627,"70 W Huron St Apt 2201, Chicago, IL, 60654",60654,CONDOS,0.0,1.0,,650.0,1985.0,192000.0,192000.0,41.895239,-87.630861,,25.0,"Downtown Chicago, River North, Near North Side"
7992454938,"740 S Federal St Apt 504, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,973.0,1920.0,205000.0,210000.0,41.872664,-87.629766,,65.0,"Downtown Chicago, The Loop, Printer's Row"
7944231004,"2650 N Lakeview Ave Apt 3504, Chicago, IL, 60614",60614,CONDOS,1.0,1.0,,685.0,1972.0,295000.0,290000.0,41.93081,-87.640054,,43.0,"Park West, North Side, Lincoln Park"
9675938826,"822 N Homan Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,3.0,2.0,,1455.0,2025.0,395000.0,395000.0,41.89627,-87.711809,2.0,152.0,"West Side, Humboldt Park"
8798981097,"615 E 101st Pl, Chicago, IL, 60628",60628,SINGLE_FAMILY,3.0,2.0,,1875.0,1971.0,289000.0,289000.0,41.709874,-87.608271,2.0,41.0,"Far Southeast Side, Roseland, Rosemoor"
7931790570,"4458 S Greenwood Ave Apt 3E, Chicago, IL, 60653",60653,CONDOS,4.0,2.0,,3200.0,2007.0,597000.0,560000.0,41.813413,-87.599747,,46.0,"Kenwood, South Side, North Kenwood"
7801793298,"2922 N Sawyer Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3.0,4.0,,3000.0,1891.0,899000.0,950000.0,41.934616,-87.709062,2.0,23.0,"North Side, Avondale"
9362617101,"1025 W Madison St Apt 1, Chicago, IL, 60607",60607,CONDOS,2.0,2.0,,1550.0,2006.0,599000.0,625000.0,41.881406,-87.653076,,0.0,"West Side, Near West Side, West Loop"
8304408143,"340 E Randolph St Unit 1300, Chicago, IL, 60601",60601,CONDOS,1.0,1.0,1.0,1337.0,2007.0,639800.0,601000.0,41.884892,-87.618693,,32.0,"Downtown Chicago, The Loop, Near East Side"
8219144034,"5311 W Cuyler Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3.0,2.0,,2032.0,1917.0,369900.0,327500.0,41.953913,-87.760154,2.0,45.0,"Northwest Side, Portage Park"
7165816360,"4910 N Spaulding Ave Apt 2E, Chicago, IL, 60625",60625,CONDOS,2.0,1.0,,899.0,,229900.0,228500.0,41.97065,-87.711333,,28.0,"Far North Side, Albany Park"
8562820002,"3230 W Fulton Blvd, Chicago, IL, 60624",60624,SINGLE_FAMILY,4.0,2.0,,2058.0,1890.0,549500.0,475000.0,41.886743,-87.707543,2.0,72.0,"East Garfield Park, West Side"
8068202078,"1737 N Paulina St Apt 302, Chicago, IL, 60622",60622,CONDOS,2.0,2.0,,1800.0,1901.0,650000.0,676000.0,41.913676,-87.669865,,34.0,"West Side, Wicker Park, West Town"
8891427934,"1716 W Berwyn Ave, Chicago, IL, 60640",60640,SINGLE_FAMILY,4.0,2.0,1.0,1600.0,1930.0,545000.0,585000.0,41.978212,-87.672921,2.0,27.0,"Edgewater, Far North Side, Andersonville"
8544548317,"2626 N Lakeview Ave Apt 1503, Chicago, IL, 60614",60614,CONDOS,3.0,2.0,1.0,1490.0,1968.0,550000.0,540000.0,41.93034,-87.639902,,51.0,"Park West, North Side, Lincoln Park"
7443899499,"1011 N Winchester Ave Unit 2, Chicago, IL, 60622",60622,CONDOS,2.0,2.0,,1032.0,2019.0,599999.0,590000.0,41.899976,-87.675595,,58.0,"West Side, West Town, East Ukrainian Village"
8049038061,"1450 N Astor St Apt 5C, Chicago, IL, 60610",60610,CONDOS,2.0,2.0,,1250.0,1971.0,438500.0,425000.0,41.909262,-87.627934,,76.0,"Downtown Chicago, Near North Side, Gold Coast"
9443973580,"338 E Pershing Rd, Chicago, IL, 60653",60653,SINGLE_FAMILY,4.0,3.0,1.0,2940.0,2024.0,705000.0,705000.0,,,3.0,0.0,
7995734341,"780 S Federal St Apt 909, Chicago, IL, 60605",60605,CONDOS,0.0,1.0,,659.0,1910.0,125000.0,130000.0,41.872664,-87.629766,,34.0,"Downtown Chicago, The Loop, Printer's Row"
7500739050,"930 N Central Park Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,4.0,2.0,,1394.0,1888.0,319900.0,319900.0,41.898228,-87.716757,2.0,29.0,"West Side, Humboldt Park"
8301024311,"4928 N Central Park Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,3.0,2.0,,1492.0,1919.0,469900.0,495000.0,41.971044,-87.718678,1.0,0.0,"Albany Park, Far North Side"
8885758192,"330 N Jefferson St Apt 2102, Chicago, IL, 60661",60661,CONDOS,1.0,1.0,,860.0,2000.0,315000.0,300000.0,41.887688,-87.643619,,37.0,"West Side, Near West Side, West Loop, Fulton River District"
7613831863,"2355 N Wayne Ave, Chicago, IL, 60614",60614,TOWNHOMES,3.0,2.0,1.0,2000.0,1987.0,995900.0,1070000.0,41.92419,-87.661568,,,"North Side, Lincoln Park, West DePaul"
7389454722,"1250 S Michigan Ave Apt 1506, Chicago, IL, 60605",60605,CONDOS,1.0,1.0,,900.0,2004.0,305000.0,310000.0,41.86614,-87.624602,,48.0,"Downtown Chicago, Near South Side"
